Stock Name,MSE,RMSE,R2 Score
GOOG,3773.9785847266844,61.43271591527339,0.7959908752231214
TSLA,2398.8965348454335,48.978531366767555,0.80730770665867
AAPL,14.24036165715729,3.7736403719958913,0.815700200173321
AMZN,9812.722059667907,99.0591846305425,0.8174139916784733
FB,117.22627081846666,10.827108146613604,0.9659522915708478
